ID	sample-1_rpkm	sample-2_rpkm	sample-3_rpkm	sample-4_rpkm	sample-5_rpkm
Unigene0000201	2.89647875189069	3.59731595016367	2.87753242864321	4.85899575850221	4.73392129354706
Unigene0000202	4.55294207423094	5.10786333579125	5.02190934483103	2.53824873161013	5.14243675756003
Unigene0000203	4.25178307902762	5.63456063236647	3.55616356748119	3.16050152434411	2.49444727456828
Unigene0000204	5.07861637845805	2.14238478893453	3.46758315881451	2.33012128811135	3.20660830384726
Unigene0000205	4.97870243607557	3.23333664872409	3.58875422796632	5.12668526744457	4.07417845358584
Unigene0000206	3.99651461203241	3.27647150707971	3.11144109945822	3.36641023981992	4.15251653626021
Unigene0000207	4.02553128510049	4.62702882357189	1.80665425419253	4.20136786192361	4.12968353633818
Unigene0000208	3.96447717127664	5.00902980007289	3.58334908827931	2.77327753520865	5.65029643492509
Unigene0000209	4.72249746428169	3.81529081406992	4.97625406960985	4.74479373234971	4.57540722067395
Unigene0000210	4.33736255440943	3.30080937299856	4.64509869505438	3.45339286885982	3.70534161093415
Unigene0000211	4.66465636902313	4.23789785284966	4.78204852835725	4.39751030898772	4.43428790700635
Unigene0000212	2.35964139047813	6.61886751045206	5.53391088761076	2.62558708205973	4.4318185806334
Unigene0000213	4.48428423336264	3.91833924241064	4.80891919674401	4.11222174618981	4.57533796061131
Unigene0000214	3.96638606822891	3.66520278762114	4.85459754379148	2.24991641395582	3.92849374762684
Unigene0000215	1.4506400558169	3.22306525126855	3.46642191704371	4.24673346176194	5.25932893148027
Unigene0000216	4.84358972168475	3.65167518658902	4.5451244451791	5.38942785320755	4.87483156832276
Unigene0000217	4.37173525560041	5.44373329204954	1.8364091439599	4.27432878098004	4.52966148386376
Unigene0000218	4.51060248418446	4.3115053595755	4.46324123563436	5.88455147927581	1.53515450683783
Unigene0000219	5.27310801186135	3.58564884064187	3.00586046803813	3.97792999832252	5.33532689842179
Unigene0000220	3.86632184663729	3.1677300080024	3.50229868469975	4.09540101239157	5.55010931951009
Unigene0000221	4.20254263955125	4.75761611366635	4.52462388134096	5.41366912597341	4.00220150263134
Unigene0000222	2.4641813531759	4.94344787547571	6.06580997608796	3.38348822510041	3.65839899122509
Unigene0000223	6.44936028507346	4.48612422054257	4.53866750173195	4.72911140580508	2.77537628468308
Unigene0000224	4.64567928042341	4.01922925302066	3.2854695903254	5.49751488615603	5.39435695391299
Unigene0000225	4.04982597840642	4.12721156152386	2.99849802423704	4.65592541370681	1.66147146049395
Unigene0000226	4.52198431890703	3.31277133134332	6.24746851808271	2.94400577934061	4.00728517440617
Unigene0000227	4.89193083221457	3.60185176025483	2.25859224857823	3.94161676941821	4.38013354515721
Unigene0000228	4.19278057639155	3.58551529380636	4.84180634057043	3.6323542781865	3.90535403066674
Unigene0000229	4.06344955366451	3.54342315516829	3.09443411035957	3.97240109525519	2.96862336960783
Unigene0000230	4.50339989296714	3.91673906260823	3.94122036107021	3.77574547964141	2.64090602789277
Unigene0000231	4.86543243894402	4.59519132976155	4.96909309912574	3.0540852801253	4.3004347046319
Unigene0000232	3.96511752815867	3.31712217051729	5.12451534928572	1.4368339060269	5.25420828195153
Unigene0000233	4.24660336046489	3.94404415894316	2.45688623539596	3.68123150180921	3.70163754979291
Unigene0000234	3.62508088724594	3.53835017406174	4.5008640981858	2.23872307307599	5.1422194619448
Unigene0000235	3.67278614213747	2.42457160081672	3.51288007844792	2.49663806352049	2.55253231726434
Unigene0000236	3.69930243593711	4.93489643355976	4.85350157690487	3.98290393644786	5.27070572701181
Unigene0000237	4.59511656725334	4.78028636441338	5.02087291983615	4.03076357223249	2.83161716415881
Unigene0000238	5.16119201313368	5.55868862234363	2.96338064909166	3.49166790964738	3.19116872229722
Unigene0000239	4.10186551321743	4.3896529745861	3.50511549586459	6.47188432164249	3.61918539063072
Unigene0000240	5.74053920799447	5.26409520302007	3.77931556885489	3.78908573522989	2.78290074642651
Unigene0000241	3.7509246864234	4.24454622770364	4.26193289217453	3.99709534286295	3.62547698534555
Unigene0000242	4.41692181478671	4.12895738102203	4.6215631722888	3.83898279185518	4.19274986082377
Unigene0000243	3.47716277866865	3.11478860187498	3.2237110798596	4.53225521961558	3.77727127041101
Unigene0000244	4.574666375611	3.20447302802384	1.45316917650969	3.3947440023648	4.98202077414189
Unigene0000245	1.86245717105164	4.57424260274589	4.50356114126239	3.711009027094	3.0257914482521
Unigene0000246	3.6656900808167	4.61886020575757	4.21695853088898	3.87536421163863	4.20121584876555
Unigene0000247	4.07279872841447	4.6481946417861	5.1783390340375	3.61022593401002	3.98379816712676
Unigene0000248	5.44905534857132	2.21235643228089	4.58877715252323	3.8592653507779	4.71955718297314
Unigene0000249	3.69728110795965	2.79725065976367	3.33932196135018	4.1257465574839	2.14116164584151
Unigene0000250	3.1514184868719	3.54961463729786	3.12167201182856	4.10023231946406	2.4178524090109
Unigene0000251	4.4028460708817	3.28372981035304	4.15090370967342	5.95868470208394	2.18438497289676
Unigene0000252	3.74130557024008	2.24099687803405	3.80551031494674	2.07412599724154	2.48980381277463
Unigene0000253	3.83047686346246	2.54847281889885	2.50251575981783	5.11539622652208	3.25372911426116
Unigene0000254	3.29854488143819	4.18668841521129	4.85410618170418	2.80453129200575	4.93496430905881
Unigene0000255	4.40576665426743	5.05573515059783	2.39113953666635	4.34429718837205	3.93639595584961
Unigene0000256	4.39118319721102	5.36649527823061	4.24618092789232	4.02445054540749	3.46791127828004
Unigene0000257	4.62962906605375	2.11148611124903	2.81703145044022	4.26718176093385	3.64541801194657
Unigene0000258	2.64160386126024	2.11800627545973	4.38441531027219	5.59787882308141	3.55599063840535
Unigene0000259	4.65639606997028	4.5253713366237	3.75312865248977	2.86879054778058	5.09259749218275
Unigene0000260	3.5719201239253	4.62246466609725	4.69801288659289	3.43922723545948	2.99992651586754
Unigene0000261	3.40824426152183	3.08840816621018	3.49022364232075	2.87154936295892	4.61006790610118
Unigene0000262	4.55569960614012	4.22395557683635	4.6071584610175	5.24972183872109	4.03262084502588
Unigene0000263	5.09914418935891	3.06325892910821	2.51726117310954	3.80677936255168	5.32867617751458
Unigene0000264	3.2774299622662	3.8722981656854	6.25965239514115	3.9842218560666	4.79490934885826
Unigene0000265	4.30797070188537	1.88396582427927	4.92103736606537	3.04858517131363	4.27985731474651
Unigene0000266	4.48401816050389	2.59475344971493	4.36841387379368	6.43241047778889	5.7316980051798
Unigene0000267	7.1179227244163	4.42566934211211	4.38299745411242	5.51219681868231	1.51354265314927
Unigene0000268	5.43483968596295	5.88773595736747	3.42542237404923	4.82597154152007	4.23049738014884
Unigene0000269	3.43280525291202	3.11340290496985	1.95099108847886	4.26548465635827	5.18779996852042
Unigene0000270	3.94503689595706	2.93934531209238	2.65440012901597	3.4177208439335	3.19992130587106
Unigene0000271	2.79867530853332	4.43662467795105	4.83083995402649	1.69557314387879	2.1814949839408
Unigene0000272	3.95903225043496	3.19313845938998	3.82191087357003	6.84872758476835	2.042894957475
Unigene0000273	2.87016254886613	7.49192647579356	4.86904080603202	3.55084920368284	3.10454890543107
Unigene0000274	4.28254751159755	3.95319317608485	2.34508100975965	3.35948132221977	3.35107915077823
Unigene0000275	3.29632658042553	3.5575575005254	3.895097371317	3.37156140789112	3.58501364585882
Unigene0000276	5.95817839529772	4.11908928602797	4.99155545026957	4.62707712274597	3.78773598354912
Unigene0000277	3.52690928227955	5.93971336903462	4.86965875145905	4.87989099833323	2.98823910829475
Unigene0000278	4.43583162594584	5.5289576902778	4.07181031024431	3.31814688073466	2.48929875865503
Unigene0000279	4.07652387620885	5.14893322636701	4.59662740224852	3.70066268888915	5.07351776158894
Unigene0000280	1.53179658130642	4.19831126287756	4.91050104422086	4.50238113194867	4.40679325221524
Unigene0000281	3.18998858556921	3.70416583279903	2.33025977007856	3.48110570497135	2.50796178442638
Unigene0000282	4.28612229739477	3.94737709393735	3.28330473851821	2.2156881143426	4.00397501537193
Unigene0000283	4.9999661999324	2.55758437360756	6.1320469621503	2.72166683110274	3.71524916364708
Unigene0000284	2.42111191032259	5.40305511609411	4.15032265508837	4.22476629332663	3.26078776616194
Unigene0000285	4.47033557682203	4.96881425421408	5.51744219071744	2.90298187841828	5.01797248766578
Unigene0000286	3.83510891300065	4.52818770376136	5.16008656943336	4.41021240987259	3.58338780347308
Unigene0000287	5.57601439259288	3.06309091403612	4.87417873751402	4.85508465403533	4.43712522853671
Unigene0000288	4.33256073009447	3.57609156047585	4.46912641692505	3.0808434082426	4.28644365168507
Unigene0000289	3.75118905827938	2.84935681244549	4.00350768842371	2.07799801907424	3.02846176537801
